fips,2003_rural_urban_continuum_code,less_than_a_high_school_diploma_1970,percent_of_adults_with_less_than_a_high_school_diploma_1970
45071,6.0,11279.0,68.9
45073,6.0,16339.0,74.0
45075,4.0,22424.0,67.4
45077,2.0,18943.0,64.4
45079,2.0,49856.0,46.7
45081,2.0,5418.0,71.3
45083,2.0,61085.0,64.8
45085,3.0,20283.0,57.6
45087,6.0,11384.0,72.2
45089,6.0,11370.0,74.1
45091,1.0,28278.0,66.3
46003,9.0,1241.0,54.0
46005,7.0,4820.0,42.2
46007,9.0,773.0,52.0
46009,9.0,2620.0,55.9
46011,7.0,3817.0,39.0
46013,5.0,7706.0,42.2
46015,9.0,1548.0,48.2
46017,9.0,442.0,64.4
46019,6.0,1973.0,44.7
46021,9.0,932.0,59.6
46023,9.0,3168.0,57.8
46025,9.0,1846.0,54.4
46027,6.0,1734.0,33.1
46029,7.0,4835.0,46.3
46031,9.0,1470.0,62.6
46033,8.0,1164.0,43.1
46035,7.0,4267.0,46.0
46037,9.0,2835.0,55.8
46039,9.0,1805.0,54.4
46041,9.0,1373.0,59.0
46043,9.0,1703.0,66.7
46045,9.0,1976.0,63.7
46047,7.0,2473.0,50.2
46049,9.0,1080.0,49.9
46051,7.0,2869.0,57.4
46053,9.0,2253.0,57.4
46055,8.0,542.0,37.4
46057,9.0,1653.0,53.6
46059,9.0,1499.0,46.6
46061,8.0,1159.0,56.8
46063,9.0,527.0,52.6
46065,7.0,1988.0,32.8
46067,8.0,4005.0,64.9
46069,9.0,673.0,48.9
46071,8.0,767.0,53.0
46073,9.0,1074.0,55.9
46075,9.0,496.0,50.3
46077,9.0,2318.0,50.2
46079,6.0,2603.0,43.4
46081,6.0,3759.0,43.4
46083,3.0,3404.0,50.0
46085,9.0,1175.0,54.6
46087,3.0,2142.0,52.3
46089,9.0,2074.0,71.3
46091,9.0,1991.0,58.0
46093,3.0,2860.0,36.2
46095,9.0,537.0,45.3
46097,8.0,1394.0,52.7
46099,3.0,18237.0,37.5
46101,8.0,1929.0,47.8
46102,7.0,2153.0,67.3
46103,3.0,9924.0,34.6
46105,9.0,1373.0,51.0
46107,9.0,1258.0,53.0
46109,9.0,3919.0,60.8
46111,9.0,1116.0,52.9
46115,7.0,2990.0,48.4
46117,9.0,637.0,51.1
46119,9.0,550.0,45.0
46121,9.0,1610.0,60.0
46123,7.0,2214.0,49.7
46125,3.0,3191.0,53.0
46127,3.0,2813.0,51.3
46129,7.0,2251.0,52.0
46135,7.0,4858.0,47.3
46137,9.0,703.0,61.3
47001,2.0,15196.0,45.3
47003,6.0,8804.0,60.8
47005,7.0,5032.0,69.2
47007,8.0,2950.0,74.3
47009,2.0,19507.0,54.2
47011,3.0,16281.0,61.6
47013,6.0,11482.0,78.5
47015,1.0,3707.0,73.9
47017,6.0,10711.0,69.7
47019,3.0,15094.0,63.1
47021,1.0,4727.0,65.9
47023,3.0,3998.0,73.4
47025,6.0,8037.0,76.0
47027,8.0,3115.0,81.8
47029,6.0,10027.0,74.0
47031,4.0,9624.0,53.8
47033,8.0,5731.0,69.4
47035,7.0,8158.0,73.4
47037,1.0,119190.0,49.2
47039,9.0,4129.0,72.2
47041,6.0,4910.0,73.6
47043,1.0,8612.0,69.3
47045,5.0,12482.0,71.7
47047,1.0,7876.0,76.8
47049,9.0,5353.0,81.2
47051,6.0,8604.0,58.3
47053,4.0,17681.0,63.6
47055,6.0,8521.0,65.2
47057,3.0,5935.0,77.8
47059,6.0,17426.0,65.6
47061,8.0,4677.0,81.4
47063,3.0,12635.0,60.1
47065,2.0,70526.0,49.6
47067,8.0,3107.0,84.0
47069,6.0,9082.0,74.0
47071,6.0,7439.0,71.2
47073,3.0,12964.0,69.3
47075,6.0,7348.0,74.7
47077,6.0,7701.0,76.4
47079,7.0,9281.0,63.9
47081,1.0,5396.0,76.8
47083,8.0,2476.0,73.9
47085,6.0,4761.0,62.1
47087,8.0,4175.0,85.7
47089,3.0,8571.0,63.7
47091,6.0,4939.0,74.9
47093,2.0,73974.0,49.0
47095,9.0,3197.0,78.1
47097,6.0,8505.0,76.5
47099,6.0,11883.0,72.6
47101,6.0,2707.0,71.5
47103,6.0,9002.0,64.2
47105,2.0,9260.0,66.3
47107,4.0,12723.0,64.1
47109,6.0,7759.0,71.7
47111,1.0,6089.0,81.7
47113,3.0,19965.0,56.1
47115,2.0,7841.0,72.3
47117,6.0,6543.0,63.5
47119,4.0,14844.0,61.4
47121,8.0,2116.0,75.5
47123,6.0,9470.0,75.1
47125,3.0,14815.0,52.3
47127,9.0,1447.0,68.8
47129,6.0,5167.0,71.5
47131,7.0,11429.0,64.2
47133,7.0,6876.0,80.8
47135,8.0,2465.0,75.3
47137,9.0,1746.0,79.9
47139,3.0,4547.0,70.1
47141,4.0,12475.0,67.7
47143,6.0,6244.0,67.6
47145,4.0,13292.0,61.7
47147,1.0,10481.0,63.7
47149,1.0,15745.0,52.7
47151,6.0,6007.0,78.8
47153,2.0,2383.0,71.5
47155,4.0,10679.0,66.8
47157,1.0,181476.0,49.7
47159,1.0,5473.0,72.7
47161,3.0,3333.0,75.7
47163,3.0,38445.0,53.9
47165,1.0,17930.0,58.4
47167,1.0,10017.0,71.2
47169,1.0,2301.0,75.5
47171,3.0,5845.0,67.1
47173,2.0,3925.0,80.6
47175,9.0,1632.0,79.0
47177,6.0,10015.0,65.9
47179,3.0,23398.0,57.3
47181,8.0,5229.0,77.7
47183,7.0,10928.0,67.0
47185,7.0,6986.0,74.1
47187,1.0,10365.0,55.0
47189,1.0,12562.0,60.5
48001,5.0,10833.0,63.6
48003,6.0,2666.0,48.8
48005,5.0,16446.0,61.6
48007,2.0,2892.0,55.1
48009,3.0,1866.0,54.8
48011,3.0,698.0,57.2
48013,1.0,6483.0,66.7
48015,1.0,6388.0,73.0
48017,7.0,2434.0,55.4
48019,1.0,1823.0,58.9
48021,1.0,7460.0,73.0
48023,6.0,2298.0,66.4
48025,4.0,6393.0,60.0
48027,2.0,26673.0,49.4
48029,1.0,211225.0,52.7
48031,8.0,1541.0,66.9
48033,9.0,246.0,54.5
48035,6.0,4985.0,64.9
48037,3.0,20575.0,53.9
48039,1.0,26117.0,46.7
48041,3.0,11589.0,45.5
48043,7.0,1668.0,50.3
48045,9.0,914.0,56.6
48047,6.0,2714.0,68.7
48049,5.0,9187.0,58.0
48051,3.0,4286.0,71.5
48053,6.0,4563.0,60.7
48055,1.0,6890.0,68.2
48057,3.0,4572.0,53.8
48059,3.0,3397.0,63.4
48061,2.0,42191.0,65.1
48063,6.0,3104.0,66.5
48065,3.0,1794.0,48.5
48067,6.0,8532.0,61.1
48069,6.0,2566.0,54.8
48071,1.0,4055.0,62.3
48073,6.0,13652.0,68.7
48075,7.0,2743.0,62.5
48077,3.0,3269.0,64.6
48079,9.0,1695.0,63.5
48081,8.0,1150.0,59.6
48083,6.0,4420.0,63.8
48085,1.0,18358.0,51.9
48087,9.0,1888.0,62.5
48089,6.0,7644.0,74.5
48091,1.0,8860.0,64.6
48093,7.0,5451.0,69.2
48095,8.0,1212.0,63.8
48097,6.0,7133.0,53.7
48099,2.0,6162.0,46.5
48101,9.0,1332.0,67.1
48103,6.0,1368.0,60.1
48105,7.0,1078.0,52.2
48107,3.0,2990.0,62.5
48109,9.0,871.0,56.8
48111,7.0,1873.0,55.8
48113,1.0,301315.0,43.5
48115,7.0,5588.0,63.9
48117,6.0,4859.0,55.0
48119,1.0,2190.0,67.0
48121,1.0,16438.0,46.4
48123,6.0,8506.0,74.3
48125,8.0,1621.0,67.6
48127,6.0,3206.0,79.5
48129,8.0,1468.0,62.3
48131,7.0,4552.0,75.8
48133,6.0,7651.0,64.3
48135,3.0,22156.0,47.6
48137,9.0,604.0,58.1
48139,1.0,15439.0,59.2
48141,2.0,79813.0,48.9
48143,7.0,6641.0,60.7
48145,6.0,7885.0,73.8
48147,6.0,10030.0,68.0
48149,6.0,9430.0,78.7
48151,8.0,2770.0,69.8
48153,6.0,3514.0,59.7
48155,9.0,1120.0,73.3
48157,1.0,16659.0,65.5
48159,8.0,2354.0,67.9
48161,7.0,4987.0,70.6
48163,6.0,3628.0,69.5
48165,7.0,3483.0,59.3
48167,1.0,49210.0,54.1
48169,6.0,1931.0,66.3
48171,7.0,4375.0,66.2
48173,8.0,390.0,62.3
48175,3.0,1863.0,67.3
48177,6.0,7084.0,74.6
48179,6.0,7524.0,47.1
48181,3.0,24876.0,52.7
48183,3.0,20321.0,48.2
48185,6.0,5011.0,72.2
48187,1.0,11489.0,63.6
48189,4.0,9840.0,55.8
48191,9.0,2430.0,64.9
48193,6.0,3329.0,64.6
48195,7.0,1580.0,46.5
48197,7.0,3019.0,68.9
48199,2.0,10091.0,62.6
48201,1.0,422033.0,47.3
48203,4.0,14166.0,57.6
48205,9.0,570.0,35.0
48207,6.0,3419.0,63.0
48209,1.0,6104.0,54.2
48211,9.0,824.0,46.2
48213,4.0,9940.0,63.8
48215,2.0,55830.0,69.7
48217,6.0,9406.0,65.3
48219,6.0,6029.0,59.0
48221,4.0,2434.0,61.2
48223,6.0,7621.0,60.5
48225,7.0,7537.0,72.3
48227,5.0,9619.0,48.4
48229,8.0,647.0,61.6
48231,1.0,13803.0,53.2
48233,6.0,6627.0,45.7
48235,3.0,386.0,62.5
48237,6.0,2690.0,62.1
48239,6.0,4524.0,64.2
48241,6.0,9065.0,66.7
48243,9.0,488.0,56.6
48245,2.0,69603.0,53.1
48247,6.0,1917.0,79.7
48249,4.0,10692.0,66.5
48251,1.0,14694.0,56.4
48253,3.0,6716.0,66.8
48255,6.0,5245.0,73.2
48257,1.0,13091.0,67.8
48259,1.0,2635.0,61.4
48261,9.0,257.0,76.9
48263,9.0,592.0,59.6
48265,4.0,6662.0,52.0
48267,7.0,1255.0,54.8
48269,9.0,172.0,59.3
48271,9.0,781.0,76.8
48273,4.0,6770.0,50.8
48275,9.0,2303.0,62.2
48277,4.0,12507.0,58.9
48279,6.0,6195.0,62.3
48281,2.0,2993.0,54.9
48283,6.0,1941.0,78.3
48285,6.0,8476.0,74.4
48287,6.0,3839.0,75.7
48289,8.0,3768.0,68.5
48291,1.0,12087.0,66.9
48293,6.0,8198.0,70.0
48295,9.0,951.0,44.2
48297,6.0,2566.0,68.5
48299,7.0,2839.0,55.0
48301,9.0,33.0,80.5
48303,3.0,37107.0,44.9
48305,6.0,3221.0,66.6
48307,7.0,3373.0,62.9
48309,3.0,45310.0,54.9
48311,8.0,472.0,70.6
48313,6.0,2625.0,64.1
48315,8.0,3336.0,66.9
48317,6.0,1694.0,68.2
48319,9.0,1482.0,65.9
48321,4.0,9031.0,60.5
48323,5.0,5931.0,75.8
48325,1.0,6973.0,66.7
48327,8.0,1172.0,70.8
48329,3.0,11410.0,33.4
48331,6.0,8164.0,67.5
48333,9.0,1852.0,62.8
48335,7.0,3331.0,62.5
48337,6.0,6562.0,66.5
48339,1.0,14844.0,55.8
48341,6.0,3359.0,45.8
48343,6.0,4371.0,62.9
48345,8.0,954.0,68.3
48347,5.0,9912.0,57.1
48349,4.0,12594.0,65.6
48351,8.0,4204.0,67.0
48353,6.0,6151.0,63.8
48355,2.0,58941.0,51.2
48357,7.0,2139.0,41.8
48359,8.0,486.0,47.1
48361,2.0,20154.0,55.9
48363,6.0,7343.0,48.8
48365,6.0,6022.0,63.4
48367,1.0,9545.0,52.4
48369,7.0,2785.0,53.8
48371,7.0,3917.0,58.3
48373,6.0,5987.0,71.9
48375,3.0,24243.0,49.3
48377,7.0,1850.0,71.4
48379,8.0,1791.0,73.2
48381,3.0,6764.0,25.3
48383,6.0,897.0,51.8
48385,9.0,828.0,72.9
48387,6.0,6694.0,74.3
48389,7.0,4750.0,62.4
48391,6.0,3285.0,65.1
48393,9.0,345.0,56.7
48395,3.0,5922.0,70.8
48397,1.0,2290.0,56.7
48399,6.0,5495.0,73.1
48401,3.0,12593.0,61.0
48403,9.0,3097.0,74.3
48405,9.0,3188.0,71.9
48407,1.0,2933.0,77.8
48409,2.0,13876.0,61.6
48411,7.0,2563.0,70.8
48413,8.0,734.0,50.9
48415,7.0,5025.0,56.6
48417,8.0,1430.0,63.4
48419,6.0,8236.0,70.4
48421,9.0,801.0,42.3
48423,3.0,26430.0,49.2
48425,8.0,1196.0,67.1
48427,4.0,6271.0,78.1
48429,7.0,3527.0,64.8
48431,8.0,322.0,56.3
48433,8.0,981.0,62.7
48435,7.0,991.0,57.0
48437,6.0,3352.0,60.7
48439,1.0,177498.0,47.4
48441,3.0,21799.0,43.7
48443,9.0,637.0,60.3
48445,6.0,4017.0,55.8
48447,9.0,770.0,49.8
48449,7.0,6337.0,62.8
48451,3.0,19321.0,51.4
48453,1.0,55230.0,39.1
48455,8.0,3356.0,72.5
48457,6.0,5010.0,68.3
48459,3.0,7432.0,61.6
48461,8.0,1333.0,54.6
48463,7.0,5758.0,64.6
48465,5.0,7050.0,57.1
48467,6.0,8810.0,63.3
48469,3.0,14860.0,55.2
48471,4.0,8619.0,61.2
48473,1.0,3602.0,57.1
48475,6.0,3717.0,54.8
48477,6.0,7846.0,69.2
48479,3.0,21999.0,67.9
48481,4.0,12782.0,65.5
48483,9.0,2220.0,54.1
48485,3.0,28184.0,45.1
48487,6.0,6097.0,62.9
48489,6.0,5071.0,72.6
48491,1.0,14570.0,68.8
48493,1.0,5094.0,73.8
48495,6.0,2621.0,50.6
48497,1.0,7064.0,61.0
48499,6.0,7674.0,65.7
48501,7.0,1925.0,51.5
48503,6.0,6116.0,61.8
48505,6.0,1799.0,78.4
48507,7.0,3941.0,78.7
49001,9.0,812.0,39.3
49003,4.0,4256.0,32.0
49005,3.0,4723.0,25.9
49007,7.0,4498.0,52.2
49009,8.0,138.0,47.1
49011,2.0,10849.0,26.0
49013,6.0,1619.0,46.0
49015,9.0,1138.0,41.8
49017,9.0,666.0,41.0
49019,7.0,1393.0,44.0
49021,4.0,1401.0,26.1
49023,2.0,919.0,38.2
49025,6.0,423.0,33.1
49027,7.0,1369.0,37.1
49029,2.0,459.0,24.8
49031,9.0,211.0,32.5
49033,8.0,264.0,31.4
49035,2.0,71859.0,32.5
49037,7.0,2139.0,56.0
49039,6.0,2437.0,41.9
49041,7.0,2045.0,37.1
49043,2.0,984.0,33.6
49045,2.0,4033.0,39.3
49047,7.0,2433.0,40.6
49049,2.0,15050.0,27.3
49051,6.0,954.0,32.7
49053,3.0,2484.0,38.7
49055,9.0,389.0,45.7
49057,2.0,21253.0,35.2
50001,6.0,5149.0,44.2
50003,6.0,7296.0,44.9
50005,7.0,5687.0,45.2
50007,3.0,16487.0,35.8
50009,9.0,1812.0,59.9
50011,3.0,8617.0,52.7
50013,3.0,1017.0,52.2
50015,8.0,3037.0,44.5
50017,9.0,4503.0,47.1
50019,7.0,6144.0,56.8
50021,5.0,12308.0,43.0
50023,4.0,10349.0,40.5
50025,6.0,7523.0,41.0
50027,7.0,9968.0,39.7
51001,7.0,12018.0,69.3
51003,3.0,9035.0,47.9
51005,6.0,4093.0,60.0
51007,1.0,3138.0,78.0
51009,3.0,9795.0,70.7
51011,3.0,3961.0,71.1
51013,1.0,23454.0,22.4
51015,4.0,15208.0,61.2
51017,9.0,2071.0,66.0
51019,3.0,10312.0,69.9
51021,8.0,2697.0,84.6
51023,2.0,6325.0,61.7
51025,6.0,6597.0,80.2
51027,9.0,11875.0,80.1
51029,8.0,4126.0,74.9
51031,3.0,13256.0,57.1
51033,1.0,5322.0,75.0
51035,6.0,10699.0,79.8
51036,1.0,2183.0,78.2
51037,8.0,4570.0,72.9
51041,1.0,19197.0,49.2
51043,1.0,2727.0,59.0
51045,2.0,1473.0,71.0
51047,6.0,6325.0,62.9
51049,1.0,2509.0,75.4
51051,9.0,6579.0,79.9
51053,1.0,9629.0,72.6
51057,8.0,2387.0,62.0
51059,1.0,48526.0,21.2
51061,1.0,7947.0,57.3
51063,8.0,4383.0,74.9
51065,3.0,2815.0,69.5
51067,2.0,10211.0,71.9
51069,3.0,9801.0,63.2
51071,3.0,5801.0,60.7
51073,1.0,4903.0,60.8
51075,1.0,3935.0,74.0
51077,9.0,6677.0,73.0
51079,3.0,1955.0,72.6
51081,6.0,3864.0,80.4
51083,6.0,14188.0,71.4
51085,1.0,12820.0,63.7
51087,1.0,38504.0,45.0
51089,4.0,17815.0,67.4
51091,9.0,1016.0,62.6
51093,1.0,6777.0,71.3
51095,1.0,5231.0,54.5
51097,1.0,2017.0,66.2
51099,8.0,2283.0,52.9
51101,1.0,2314.0,56.7
51103,9.0,3462.0,62.2
51105,8.0,9683.0,80.2
51107,1.0,8851.0,45.2
51109,1.0,5498.0,70.3
51111,9.0,4747.0,73.4
51113,8.0,3351.0,69.2
51115,1.0,2997.0,63.5
51117,7.0,10881.0,67.9
51119,8.0,2537.0,65.4
51121,3.0,11064.0,53.1
51125,3.0,5391.0,81.1
51127,1.0,1921.0,71.1
51131,9.0,5682.0,68.1
51133,9.0,3729.0,66.0
51135,6.0,5594.0,67.9
51137,6.0,5179.0,66.7
51139,6.0,6949.0,73.5
51141,8.0,6535.0,75.0
51143,3.0,22678.0,73.5
51145,1.0,2909.0,68.6
51147,6.0,4562.0,64.9
51149,1.0,4852.0,44.6
51153,1.0,17094.0,35.0
51155,3.0,10659.0,65.2
51157,8.0,2205.0,75.3
51159,9.0,2390.0,70.0
51161,2.0,15511.0,42.0
51163,6.0,6176.0,67.2
51165,3.0,14876.0,58.8
51167,6.0,10386.0,79.2
51169,3.0,10506.0,75.3
51171,6.0,8517.0,63.0
51173,6.0,13536.0,74.8
51175,6.0,7119.0,75.4
51177,1.0,5550.0,64.1
51179,1.0,6657.0,56.4
51181,1.0,2361.0,77.7
51183,1.0,4085.0,72.7
51185,7.0,15513.0,71.2
51187,1.0,5386.0,60.2
51191,3.0,15661.0,68.8
51193,7.0,4565.0,69.0
51195,7.0,14626.0,76.1
51197,6.0,8172.0,65.5
51199,1.0,7654.0,47.0
51510,1.0,18930.0,30.8
51515,3.0,2106.0,57.1
51520,3.0,5108.0,60.7
51530,6.0,2274.0,66.5
51540,3.0,9055.0,43.1
51550,1.0,28469.0,62.6
51560,6.0,1505.0,46.1
51570,1.0,3940.0,47.4
51580,6.0,3716.0,63.2
51590,3.0,16162.0,60.1
51595,6.0,2195.0,72.2
51600,1.0,2529.0,23.4
51610,1.0,1523.0,24.4
51620,6.0,2482.0,65.6
51630,1.0,3604.0,47.2
51640,6.0,2507.0,66.6
51650,1.0,27359.0,46.4
51660,3.0,3328.0,46.4
51670,1.0,6213.0,51.5
51678,6.0,1468.0,43.4
51680,3.0,16841.0,55.3
51683,1.0,16711.331206126357,55.301340140395546
51685,1.0,16711.331206126357,55.301340140395546
51690,4.0,5978.0,55.1
51700,1.0,32858.0,49.5
51710,1.0,74673.0,52.1
51720,7.0,1454.0,63.0
51730,1.0,11971.0,61.5
51735,1.0,16711.331206126357,55.301340140395546
51740,1.0,35817.0,61.9
51750,3.0,2507.0,47.1
51760,1.0,80205.0,57.1
51770,2.0,28064.0,51.8
51775,2.0,5889.0,47.3
51790,4.0,7517.0,52.0
51800,1.0,16483.0,68.7
51810,1.0,29347.0,37.4
51820,4.0,4120.0,44.6
51830,1.0,832.0,23.4
51840,3.0,4729.0,54.4
53001,6.0,2627.0,42.7
53003,3.0,3493.0,45.0
53005,3.0,11014.0,31.1
53007,3.0,10153.0,42.4
53009,5.0,8710.0,43.9
53011,1.0,27381.0,39.9
53013,6.0,1430.0,51.9
53015,3.0,15369.0,42.2
53017,3.0,3643.0,39.3
53019,9.0,944.0,49.2
53021,3.0,4697.0,36.0
53023,8.0,605.0,35.0
53025,4.0,8363.0,39.8
53027,4.0,15521.0,46.7
53029,4.0,3914.0,28.6
53031,6.0,2597.0,41.5
53033,1.0,196788.0,31.0
53035,3.0,20310.0,36.7
53037,6.0,4185.0,36.5
53039,6.0,3380.0,49.4
53041,4.0,12310.0,47.5
53043,8.0,2175.0,36.9
53045,6.0,5182.0,43.5
53047,6.0,6857.0,46.8
53049,7.0,4727.0,50.0
53051,8.0,1795.0,50.6
53053,1.0,80077.0,39.3
53055,9.0,765.0,28.9
53057,3.0,12159.0,40.3
53059,1.0,1363.0,42.6
53061,1.0,51721.0,37.8
53063,2.0,53666.0,34.7
53065,6.0,4722.0,47.7
53067,3.0,13806.0,33.2
53069,8.0,1030.0,50.7
53071,4.0,8921.0,38.1
53073,3.0,16737.0,39.2
53075,4.0,4220.0,26.0
53077,3.0,39299.0,50.2
54001,7.0,5432.0,68.5
54003,3.0,12113.0,58.5
54005,2.0,10245.0,76.0
54007,8.0,5361.0,73.4
54009,3.0,9281.0,56.1
54011,2.0,31141.0,50.6
54013,8.0,3054.0,75.9
54015,2.0,3890.0,80.9
54017,9.0,2608.0,69.6
54019,6.0,19430.0,70.7
54021,9.0,2486.0,64.5
54023,6.0,3283.0,68.7
54025,7.0,11592.0,62.4
54027,3.0,4081.0,62.5
54029,3.0,11992.0,54.4
54031,8.0,3617.0,71.0
54033,5.0,21333.0,49.5
54035,6.0,6209.0,55.1
54037,1.0,6496.0,58.3
54039,2.0,61098.0,47.2
54041,7.0,7433.0,66.7
54043,2.0,7457.0,75.5
54045,6.0,17161.0,71.2
54047,7.0,19485.0,75.6
54049,4.0,18664.0,51.8
54051,3.0,12609.0,58.7
54053,6.0,8461.0,63.1
54055,5.0,20051.0,56.7
54057,3.0,7143.0,55.5
54059,6.0,12395.0,75.7
54061,3.0,14594.0,47.3
54063,8.0,4171.0,61.4
54065,3.0,3315.0,68.5
54067,6.0,8267.0,68.3
54069,3.0,19384.0,52.3
54071,8.0,2911.0,70.1
54073,3.0,2012.0,53.4
54075,9.0,3675.0,67.9
54077,3.0,9230.0,65.5
54079,2.0,8764.0,58.4
54081,4.0,25190.0,64.3
54083,7.0,8111.0,59.5
54085,8.0,4037.0,67.0
54087,6.0,6146.0,71.5
54089,7.0,5470.0,69.4
54091,6.0,4860.0,59.5
54093,9.0,2700.0,62.2
54095,6.0,3121.0,55.4
54097,7.0,5866.0,59.1
54099,2.0,13039.0,63.7
54101,9.0,4138.0,77.3
54103,6.0,5931.0,52.4
54105,3.0,1511.0,63.8
54107,3.0,23247.0,48.7
54109,7.0,10735.0,72.5
55001,8.0,3342.0,61.6
55003,7.0,4895.0,52.8
55005,6.0,10659.0,55.7
55007,8.0,3590.0,52.2
55009,2.0,31527.0,41.6
55011,8.0,4071.0,53.5
55013,8.0,3410.0,58.9
55015,3.0,6706.0,50.7
55017,3.0,12862.0,52.3
55019,8.0,9735.0,58.4
55021,2.0,10125.0,45.1
55023,7.0,4693.0,55.8
55025,2.0,39825.0,28.8
55027,4.0,20848.0,55.0
55029,6.0,5934.0,50.7
55031,2.0,10981.0,45.0
55033,6.0,7279.0,50.2
55035,3.0,13280.0,39.4
55037,9.0,952.0,51.4
55039,3.0,21170.0,48.2
55041,9.0,2505.0,60.5
55043,6.0,11315.0,47.9
55045,6.0,7372.0,49.2
55047,6.0,5024.0,50.9
55049,2.0,4489.0,44.7
55051,9.0,2283.0,55.3
55053,6.0,4948.0,57.4
55055,4.0,15420.0,48.0
55057,7.0,5586.0,54.2
55059,1.0,31692.0,51.2
55061,2.0,5440.0,55.2
55063,3.0,16602.0,40.0
55065,8.0,4276.0,47.1
55067,6.0,5711.0,54.5
55069,6.0,7359.0,55.6
55071,4.0,21575.0,49.3
55073,3.0,26385.0,51.7
55075,6.0,10470.0,51.1
55077,8.0,2997.0,55.2
55078,8.0,694.0,69.4
55079,1.0,263209.0,45.5
55081,6.0,8832.0,50.3
55083,2.0,8297.0,58.8
55085,7.0,6282.0,45.0
55087,3.0,25142.0,43.7
55089,1.0,10200.0,36.9
55091,8.0,2201.0,56.8
55093,1.0,5931.0,46.3
55095,6.0,7688.0,50.8
55097,4.0,10044.0,46.3
55099,9.0,4898.0,57.5
55101,3.0,42018.0,47.9
55103,6.0,5000.0,52.9
55105,3.0,27140.0,39.9
55107,6.0,4378.0,56.1
55109,1.0,6977.0,40.1
55111,4.0,11130.0,51.4
55113,9.0,3220.0,55.0
55115,6.0,10676.0,57.7
55117,3.0,25656.0,48.5
55119,6.0,5434.0,62.0
55121,8.0,7752.0,57.9
55123,6.0,8446.0,58.6
55125,9.0,3234.0,47.5
55127,4.0,13130.0,40.1
55129,6.0,3362.0,53.2
55131,1.0,14510.0,45.6
55133,1.0,37742.0,32.3
55135,6.0,11757.0,52.8
55137,8.0,4990.0,56.8
55139,3.0,28166.0,42.4
55141,4.0,15062.0,45.0
56001,4.0,3011.0,26.4
56003,9.0,2564.0,44.5
56005,5.0,2533.0,41.3
56007,7.0,3114.0,41.5
56009,6.0,1255.0,37.1
56011,9.0,900.0,37.3
56013,7.0,5935.0,41.8
56015,7.0,2626.0,42.4
56017,7.0,1365.0,45.7
56019,7.0,1316.0,40.9
56021,3.0,9914.0,33.5
56023,7.0,1861.0,41.5
56025,3.0,8415.0,31.8
56027,9.0,824.0,45.0
56029,7.0,3244.0,34.3
56031,7.0,1746.0,45.3
56033,7.0,4305.0,39.6
56035,9.0,654.0,32.9
56037,5.0,4393.0,43.6
56039,7.0,708.0,27.3
56041,7.0,1569.0,40.4
56043,7.0,1572.0,39.0
56045,7.0,1428.0,43.0
