fips,rural_urban_continuum_code_2013,civilian_labor_force_2000,unemployment_rate_2000,median_household_income_2019
26047,7.0,18076.0,5.7,59456.0
26049,2.0,215258.0,4.6,50554.0
26051,6.0,10977.0,5.5,46458.0
26053,7.0,7739.0,6.5,39030.0
26055,5.0,45576.0,3.5,65041.0
26057,6.0,19555.0,4.7,51046.0
26059,6.0,24188.0,3.8,50015.0
26061,5.0,17140.0,5.1,45006.0
26063,7.0,17620.0,4.7,49126.0
26065,2.0,154290.0,3.1,54704.0
26067,4.0,30034.0,3.8,59582.0
26069,7.0,11631.0,6.7,43605.0
26071,7.0,5669.0,6.0,46814.0
26073,4.0,34809.0,3.4,46677.0
26075,3.0,79143.0,3.5,56001.0
26077,2.0,132912.0,3.1,56739.0
26079,7.0,8557.0,4.8,47620.0
26081,2.0,319225.0,3.2,66560.0
26083,9.0,1052.0,6.5,47318.0
26085,9.0,4465.0,5.9,38044.0
26087,1.0,46111.0,4.0,66415.0
26089,9.0,11325.0,3.2,72888.0
26091,4.0,51742.0,3.9,55466.0
26093,1.0,90176.0,2.4,87827.0
26095,7.0,2757.0,6.2,45464.0
26097,7.0,6892.0,7.8,44986.0
26099,1.0,435921.0,3.3,65051.0
26101,7.0,11847.0,5.5,50047.0
26103,5.0,34199.0,4.5,54913.0
26105,7.0,14746.0,5.0,49869.0
26107,6.0,18935.0,4.4,47705.0
26109,7.0,13282.0,4.3,49189.0
26111,3.0,42571.0,3.4,69859.0
26113,9.0,7005.0,4.6,51317.0
26115,3.0,77244.0,3.3,64341.0
26117,2.0,29431.0,4.3,52089.0
26119,9.0,4096.0,8.3,40126.0
26121,3.0,85667.0,4.2,50730.0
26123,6.0,23067.0,4.7,51772.0
26125,1.0,679479.0,2.6,81257.0
26127,6.0,13238.0,6.1,52319.0
26129,9.0,9614.0,5.6,41347.0
26131,9.0,3656.0,6.6,45531.0
26133,9.0,11184.0,4.7,47343.0
26135,9.0,3902.0,6.3,44594.0
26137,7.0,12359.0,4.3,52392.0
26139,2.0,136110.0,2.8,69827.0
26141,7.0,6516.0,8.6,47339.0
26143,7.0,10395.0,5.7,42546.0
26145,3.0,100311.0,4.2,48471.0
26147,1.0,87419.0,3.9,60208.0
26149,4.0,32591.0,3.5,54024.0
26151,6.0,21958.0,4.8,49917.0
26153,7.0,3933.0,8.4,50256.0
26155,4.0,37425.0,4.0,55633.0
26157,6.0,28756.0,4.7,52342.0
26159,2.0,39663.0,4.2,58733.0
26161,2.0,185256.0,2.4,76728.0
26163,1.0,956145.0,4.0,50753.0
26165,7.0,15612.0,5.5,53146.0
27001,8.0,7157.0,5.9,51936.0
27003,1.0,178460.0,2.6,83363.0
27005,6.0,15564.0,4.8,61311.0
27007,7.0,20245.0,4.5,54638.0
27009,3.0,20503.0,3.4,63395.0
27011,9.0,2767.0,4.2,52692.0
27013,3.0,33769.0,2.7,60408.0
27015,6.0,15359.0,3.6,62904.0
27017,2.0,15816.0,4.7,65749.0
27019,1.0,40886.0,2.3,101891.0
27021,9.0,13341.0,5.3,54267.0
27023,7.0,7092.0,4.9,54984.0
27025,1.0,23131.0,3.5,84811.0
27027,3.0,27944.0,3.1,64874.0
27029,8.0,4178.0,9.1,54896.0
27031,9.0,3122.0,3.9,58664.0
27033,7.0,6244.0,4.6,53725.0
27035,4.0,28973.0,3.9,60384.0
27037,1.0,216174.0,2.4,89075.0
27039,3.0,10188.0,2.9,86436.0
27041,6.0,18139.0,3.2,67592.0
27043,6.0,8576.0,3.6,54193.0
27045,3.0,11703.0,3.1,62716.0
27047,7.0,17363.0,3.4,56716.0
27049,4.0,25043.0,3.0,71497.0
27051,9.0,3282.0,4.8,55247.0
27053,1.0,663451.0,2.6,82323.0
27055,3.0,10903.0,3.9,64920.0
27057,7.0,9113.0,4.8,56064.0
27059,1.0,17855.0,3.3,77963.0
27061,6.0,21575.0,5.6,58660.0
27063,7.0,6127.0,3.0,57915.0
27065,6.0,7889.0,4.7,63595.0
27067,4.0,22843.0,3.1,64129.0
27069,9.0,2570.0,5.4,62762.0
27071,6.0,7221.0,5.1,52545.0
27073,9.0,4113.0,3.4,56825.0
27075,6.0,5899.0,4.1,61082.0
27077,9.0,2340.0,3.9,56244.0
27079,1.0,14881.0,3.7,75519.0
27081,9.0,3454.0,3.5,55328.0
27083,7.0,14612.0,2.8,63849.0
27085,6.0,20199.0,3.2,64380.0
27087,8.0,2464.0,5.6,46702.0
27089,8.0,5176.0,7.7,59793.0
27091,7.0,11677.0,3.4,54602.0
27093,6.0,12277.0,4.2,63812.0
27095,1.0,11821.0,4.4,59262.0
27097,6.0,16629.0,4.5,61847.0
27099,4.0,19898.0,2.8,55276.0
27101,9.0,5173.0,3.7,61007.0
27103,3.0,18060.0,2.7,71067.0
27105,7.0,11063.0,2.9,57300.0
27107,8.0,3711.0,4.4,53961.0
27109,3.0,72411.0,2.6,80631.0
27111,6.0,29225.0,4.0,59901.0
27113,6.0,7646.0,5.8,55870.0
27115,6.0,13379.0,5.1,55684.0
27117,6.0,5394.0,3.3,55405.0
27119,3.0,15759.0,4.7,60582.0
27121,8.0,5849.0,2.9,59442.0
27123,1.0,285276.0,2.8,68652.0
27125,8.0,2198.0,7.2,58384.0
27127,7.0,8872.0,3.1,60097.0
27129,8.0,9134.0,3.9,59110.0
27131,4.0,31461.0,3.0,72438.0
27133,6.0,5225.0,2.6,63451.0
27135,7.0,9262.0,3.5,62924.0
27137,2.0,102968.0,4.2,60228.0
27139,1.0,54095.0,2.5,108718.0
27141,1.0,37720.0,2.9,95323.0
27143,1.0,8756.0,3.2,66757.0
27145,3.0,77990.0,3.0,66449.0
27147,5.0,19419.0,2.8,68603.0
27149,7.0,5677.0,3.3,59045.0
27151,7.0,5654.0,3.7,60127.0
27153,6.0,12331.0,3.8,51746.0
27155,9.0,1808.0,4.6,57602.0
27157,3.0,12263.0,2.8,63435.0
27159,7.0,6659.0,5.0,50663.0
27161,6.0,10564.0,2.9,63907.0
27163,1.0,117541.0,2.4,100857.0
27165,6.0,6029.0,3.2,57290.0
27167,6.0,3681.0,3.0,69890.0
27169,4.0,28814.0,3.0,64219.0
27171,1.0,52339.0,3.1,91374.0
27173,9.0,5708.0,4.1,61074.0
28001,5.0,14470.0,6.2,34583.0
28003,7.0,16633.0,4.8,43496.0
28005,8.0,5530.0,5.3,41575.0
28007,6.0,8316.0,7.0,36905.0
28009,1.0,3191.0,6.4,37875.0
28011,7.0,16196.0,7.1,30309.0
28013,9.0,6914.0,5.6,38648.0
28015,9.0,5015.0,5.6,44885.0
28017,7.0,8763.0,5.3,37533.0
28019,9.0,4021.0,7.4,41146.0
28021,8.0,4266.0,9.0,31221.0
28023,9.0,7598.0,8.1,42826.0
28025,7.0,9734.0,6.1,33653.0
28027,7.0,11731.0,7.6,30242.0
28029,2.0,12208.0,6.1,42299.0
28031,8.0,8378.0,5.5,42076.0
28033,1.0,58817.0,2.4,67450.0
28035,3.0,35007.0,4.8,40224.0
28037,9.0,3434.0,6.5,41420.0
28039,6.0,8367.0,7.5,51858.0
28041,8.0,4774.0,8.4,48641.0
28043,7.0,10514.0,5.5,40561.0
28045,2.0,19461.0,4.6,50401.0
28047,2.0,90600.0,4.6,49619.0
28049,2.0,122075.0,5.0,44773.0
28051,6.0,7566.0,13.0,26348.0
28053,6.0,4231.0,9.2,28464.0
28055,8.0,844.0,10.1,30944.0
28057,7.0,11096.0,5.2,49214.0
28059,2.0,63281.0,5.7,53414.0
28061,9.0,7416.0,5.8,40923.0
28063,8.0,3155.0,11.9,30871.0
28065,8.0,5413.0,9.7,32077.0
28067,4.0,29850.0,4.4,41733.0
28069,9.0,4386.0,8.2,33472.0
28071,4.0,19696.0,4.3,54034.0
28073,3.0,19975.0,3.9,62606.0
28075,5.0,34451.0,5.6,41604.0
28077,8.0,5905.0,7.6,43668.0
28079,6.0,8873.0,6.2,41007.0
28081,5.0,39738.0,4.4,50803.0
28083,5.0,14549.0,8.7,29687.0
28085,6.0,14671.0,5.3,45062.0
28087,5.0,27567.0,5.5,49251.0
28089,2.0,39219.0,4.1,70824.0
28091,6.0,10605.0,5.9,38402.0
28093,1.0,15221.0,4.1,43107.0
28095,7.0,17639.0,7.0,42464.0
28097,7.0,5317.0,6.2,38475.0
28099,7.0,13313.0,5.3,41795.0
28101,7.0,9815.0,5.5,42962.0
28103,7.0,4705.0,8.8,32916.0
28105,5.0,20670.0,5.0,41631.0
28107,6.0,14679.0,6.9,40655.0
28109,6.0,21193.0,5.0,45874.0
28111,3.0,5174.0,6.1,43106.0
28113,6.0,16027.0,6.2,35044.0
28115,7.0,13627.0,4.5,48910.0
28117,7.0,12241.0,5.0,43465.0
28119,6.0,4015.0,7.1,29318.0
28121,2.0,63192.0,3.5,67284.0
28123,6.0,12700.0,4.6,41532.0
28125,8.0,2629.0,9.7,31138.0
28127,2.0,11822.0,4.8,47664.0
28129,8.0,7315.0,4.7,46296.0
28131,6.0,6553.0,5.5,47187.0
28133,7.0,12070.0,8.8,32948.0
28135,7.0,6011.0,8.0,31915.0
28137,1.0,11683.0,3.6,50188.0
28139,6.0,9777.0,5.6,44696.0
28141,8.0,8906.0,6.9,43341.0
28143,1.0,4023.0,4.9,33993.0
28145,6.0,12488.0,4.4,49320.0
28147,9.0,6299.0,6.7,35465.0
28149,4.0,24281.0,5.0,46606.0
28151,5.0,25944.0,7.6,31018.0
28153,7.0,8794.0,6.3,39036.0
28155,9.0,4680.0,4.9,46110.0
28157,8.0,3511.0,8.3,32612.0
28159,7.0,8656.0,6.7,37596.0
28161,7.0,5724.0,5.7,40515.0
28163,2.0,10690.0,7.0,34817.0
29001,7.0,13738.0,2.9,43044.0
29003,3.0,8854.0,3.1,62823.0
29005,9.0,3470.0,2.6,50516.0
29007,6.0,13162.0,3.0,45609.0
29009,6.0,17280.0,3.3,47155.0
29011,6.0,6749.0,2.7,46397.0
29013,1.0,8169.0,3.6,48442.0
29015,7.0,7753.0,5.2,42144.0
29017,3.0,6243.0,4.1,45868.0
29019,3.0,79087.0,2.2,58029.0
29021,3.0,42508.0,3.5,49216.0
29023,5.0,19857.0,4.7,41327.0
29025,1.0,4467.0,3.3,52872.0
29027,3.0,21850.0,2.8,58720.0
29029,7.0,19838.0,4.0,51460.0
29031,3.0,40258.0,2.9,57618.0
29033,6.0,5220.0,3.2,50628.0
29035,9.0,2627.0,5.5,36383.0
29037,1.0,44968.0,2.8,73882.0
29039,6.0,6114.0,3.6,38427.0
29041,9.0,4490.0,3.7,50589.0
29043,2.0,30728.0,2.8,63400.0
29045,9.0,3822.0,3.6,46001.0
29047,1.0,107238.0,2.4,70705.0
29049,1.0,9982.0,3.0,64541.0
29051,3.0,39799.0,2.6,61847.0
29053,6.0,8362.0,3.2,56957.0
29055,6.0,11397.0,4.3,48315.0
29057,8.0,3880.0,3.5,42421.0
29059,2.0,7192.0,4.4,42389.0
29061,8.0,4044.0,3.2,48197.0
29063,3.0,4967.0,3.8,53997.0
29065,7.0,7085.0,4.7,45540.0
29067,6.0,6270.0,4.5,39773.0
29069,7.0,15171.0,4.4,38880.0
29071,1.0,51145.0,3.6,61428.0
29073,6.0,8070.0,3.4,53751.0
29075,8.0,3438.0,3.1,53663.0
29077,2.0,132532.0,2.8,45313.0
29079,7.0,5401.0,3.2,44323.0
29081,7.0,4657.0,3.1,43016.0
29083,6.0,11395.0,3.5,46995.0
29085,8.0,3425.0,6.0,32934.0
29087,8.0,2812.0,3.1,47429.0
29089,6.0,5380.0,3.0,49923.0
29091,7.0,18738.0,3.7,40177.0
29093,7.0,4950.0,5.5,39292.0
29095,1.0,348024.0,3.5,57907.0
29097,3.0,54160.0,3.3,46021.0
29099,1.0,110571.0,3.2,68779.0
29101,4.0,24854.0,3.2,58396.0
29103,9.0,2195.0,3.5,41755.0
29105,6.0,17074.0,3.6,43969.0
29107,1.0,17557.0,3.2,62264.0
29109,6.0,18438.0,3.2,45746.0
29111,9.0,5683.0,3.3,40782.0
29113,1.0,20720.0,3.3,69178.0
29115,7.0,7238.0,5.0,45774.0
29117,6.0,7581.0,2.7,49065.0
29119,2.0,10700.0,3.6,39615.0
29121,7.0,8617.0,4.1,45717.0
29123,6.0,5618.0,4.8,43919.0
29125,8.0,4704.0,3.6,49712.0
29127,5.0,15075.0,3.8,50803.0
29129,9.0,1982.0,2.9,44343.0
29131,6.0,12820.0,4.3,49252.0
29133,6.0,6227.0,5.1,36802.0
29135,3.0,7472.0,3.1,57321.0
29137,9.0,4917.0,3.7,48399.0
29139,6.0,6387.0,3.4,50282.0
29141,8.0,9597.0,4.1,44473.0
29143,7.0,9515.0,4.8,42115.0
29145,3.0,27636.0,3.8,53251.0
29147,6.0,12404.0,2.3,47419.0
29149,9.0,4479.0,3.9,35356.0
29151,3.0,7390.0,3.8,60728.0
29153,9.0,4448.0,4.2,36019.0
29155,7.0,8447.0,5.6,34280.0
29157,6.0,10353.0,2.6,57032.0
29159,4.0,21290.0,3.3,48516.0
29161,5.0,20248.0,3.4,46573.0
29163,6.0,8854.0,3.5,49089.0
29165,1.0,45078.0,2.2,84456.0
29167,2.0,13133.0,3.1,44837.0
29169,5.0,15418.0,4.9,55620.0
29171,9.0,2516.0,3.3,42434.0
29173,9.0,5729.0,3.6,63419.0
29175,6.0,12373.0,3.8,48043.0
29177,1.0,12100.0,3.6,61678.0
29179,9.0,2810.0,7.0,37415.0
29181,9.0,5837.0,5.0,35788.0
29183,1.0,166638.0,2.5,89236.0
29185,8.0,4471.0,3.9,39319.0
29186,6.0,9665.0,3.2,61662.0
29187,4.0,26062.0,5.5,43886.0
29189,1.0,556301.0,3.0,70161.0
29195,6.0,12923.0,2.9,47324.0
29197,9.0,2225.0,4.3,43183.0
29199,9.0,2634.0,2.9,46871.0
29201,4.0,21107.0,4.3,44924.0
29203,9.0,3901.0,5.3,36477.0
29205,9.0,3741.0,4.6,45939.0
29207,6.0,15144.0,4.2,42363.0
29209,6.0,14925.0,6.1,50262.0
29211,9.0,3781.0,3.0,43421.0
29213,4.0,23948.0,6.5,49314.0
29215,9.0,10890.0,5.0,38914.0
29217,7.0,10588.0,2.8,46182.0
29219,1.0,13559.0,3.3,63726.0
29221,6.0,9935.0,5.8,41198.0
29223,9.0,5513.0,5.3,35397.0
29225,2.0,15166.0,3.4,54844.0
29227,9.0,1216.0,3.6,45023.0
29229,6.0,8436.0,4.4,39384.0
29510,1.0,161831.0,5.4,46309.0
30001,7.0,5042.0,4.2,49771.0
30003,6.0,5462.0,9.5,43718.0
30005,9.0,2986.0,5.5,44090.0
30007,9.0,2243.0,4.5,60622.0
30009,3.0,5006.0,4.5,57585.0
30011,9.0,778.0,3.6,49057.0
30013,3.0,38426.0,5.0,51732.0
30015,8.0,2814.0,3.8,48017.0
30017,7.0,6007.0,4.6,49379.0
30019,9.0,978.0,4.7,50001.0
30021,7.0,4781.0,4.1,56677.0
30023,7.0,4261.0,7.2,41780.0
30025,9.0,1551.0,3.7,65651.0
30027,7.0,6141.0,5.3,48703.0
30029,5.0,39434.0,5.3,61334.0
30031,5.0,41704.0,3.6,73731.0
30033,9.0,709.0,4.2,43106.0
30035,7.0,5735.0,8.2,41808.0
30037,3.0,548.0,5.3,40469.0
30039,8.0,1359.0,6.3,49646.0
30041,7.0,8027.0,4.9,51881.0
30043,9.0,5388.0,4.8,70929.0
30045,8.0,1186.0,4.6,49401.0
30047,6.0,12358.0,5.6,49019.0
30049,5.0,31289.0,4.1,66075.0
30051,9.0,966.0,4.2,41240.0
30053,7.0,7914.0,8.5,43669.0
30055,9.0,1106.0,3.7,48551.0
30057,9.0,3367.0,5.0,56579.0
30059,9.0,996.0,5.9,43946.0
30061,8.0,1894.0,6.5,43928.0
30063,3.0,54341.0,4.1,57279.0
30065,8.0,2102.0,6.1,48290.0
30067,7.0,9075.0,5.2,51740.0
30069,9.0,253.0,6.7,42081.0
30071,9.0,2331.0,4.5,47679.0
30073,7.0,2990.0,4.8,48542.0
30075,9.0,1006.0,3.9,47843.0
30077,6.0,2894.0,5.8,49387.0
30079,9.0,618.0,5.2,46663.0
30081,6.0,17150.0,5.4,57209.0
30083,7.0,4993.0,5.3,69095.0
30085,7.0,4275.0,7.1,38409.0
30087,9.0,4291.0,5.9,58139.0
30089,8.0,4421.0,7.0,45193.0
30091,9.0,2026.0,4.6,51111.0
30093,5.0,17240.0,5.8,49249.0
30095,8.0,4434.0,4.6,68186.0
30097,9.0,1996.0,3.2,55259.0
30099,8.0,2988.0,4.5,54458.0
30101,7.0,2534.0,4.1,49448.0
30103,8.0,459.0,4.8,51754.0
30105,7.0,3862.0,4.5,51869.0
30107,9.0,1127.0,4.9,42059.0
30109,9.0,553.0,4.5,51145.0
30111,3.0,71661.0,4.1,61435.0
31001,4.0,17137.0,2.6,55182.0
31003,9.0,3954.0,2.8,50771.0
31005,9.0,270.0,2.2,46417.0
31007,9.0,425.0,2.8,54706.0
31009,9.0,317.0,3.5,45411.0
31011,9.0,3206.0,2.4,58204.0
31013,7.0,6380.0,3.9,61522.0
31015,9.0,1248.0,3.0,46548.0
31017,9.0,1907.0,3.3,48843.0
31019,4.0,24744.0,2.3,64759.0
31021,8.0,4103.0,3.7,54554.0
31023,6.0,4672.0,2.8,63310.0
31025,2.0,13467.0,2.8,72915.0
31027,9.0,5007.0,2.5,60400.0
31029,9.0,2103.0,2.3,57656.0
31031,7.0,3500.0,2.5,50677.0
31033,7.0,5618.0,2.3,56229.0
31035,8.0,3618.0,2.9,63829.0
31037,7.0,5646.0,2.1,62472.0
31039,7.0,5642.0,2.3,59505.0
31041,7.0,6154.0,2.5,51004.0
31043,3.0,10789.0,3.2,61010.0
31045,7.0,5029.0,3.0,46377.0
31047,7.0,12259.0,3.0,56839.0
31049,9.0,1167.0,2.9,48793.0
31051,3.0,3321.0,2.6,57324.0
31053,4.0,19639.0,3.1,60853.0
31055,2.0,256893.0,3.0,67264.0
31057,9.0,1201.0,2.2,45446.0
31059,8.0,3494.0,2.6,60440.0
31061,9.0,1803.0,2.7,49659.0
31063,9.0,1732.0,2.5,55712.0
31065,9.0,2624.0,2.8,50705.0
31067,6.0,12540.0,3.0,56817.0
31069,9.0,1209.0,2.6,41158.0
31071,9.0,1009.0,2.5,52707.0
31073,9.0,1134.0,2.6,64870.0
31075,9.0,436.0,2.3,60773.0
31077,8.0,1395.0,2.9,48178.0
31079,3.0,28700.0,2.9,57371.0
31081,3.0,5104.0,2.4,68236.0
31083,9.0,1910.0,2.6,53362.0
31085,9.0,582.0,3.4,46399.0
31087,9.0,1530.0,2.6,49451.0
31089,7.0,6221.0,2.6,54474.0
31091,9.0,448.0,3.3,50093.0
31093,3.0,3531.0,2.5,56881.0
31095,7.0,4345.0,3.2,56740.0
31097,8.0,2489.0,6.1,54567.0
31099,7.0,3717.0,2.0,64461.0
31101,7.0,4843.0,2.7,51478.0
31103,9.0,496.0,2.4,46010.0
31105,8.0,2183.0,2.4,52284.0
31107,9.0,4782.0,3.7,53676.0
31109,2.0,147326.0,2.3,61383.0
31111,5.0,18270.0,3.2,60924.0
31113,9.0,415.0,2.4,53108.0
31115,9.0,333.0,2.4,51559.0
31117,9.0,271.0,1.8,52033.0
31119,5.0,19149.0,3.2,58275.0
31121,3.0,4259.0,2.7,53411.0
31123,9.0,2780.0,3.5,49982.0
31125,8.0,2050.0,3.0,55853.0
31127,7.0,3750.0,4.0,55343.0
31129,9.0,2562.0,2.6,48624.0
31131,6.0,8270.0,3.1,66293.0
31133,9.0,1627.0,3.5,47006.0
31135,9.0,1636.0,2.3,63443.0
31137,7.0,5333.0,2.2,61420.0
31139,9.0,4188.0,2.6,67465.0
31141,5.0,17356.0,2.8,62804.0
31143,9.0,3019.0,2.3,66462.0
31145,7.0,6148.0,2.6,50260.0
31147,7.0,4695.0,5.0,50207.0
31149,9.0,1007.0,2.8,53905.0
31151,6.0,7585.0,2.6,59937.0
31153,2.0,65526.0,2.3,84016.0
31155,2.0,10995.0,2.8,71086.0
31157,5.0,18652.0,4.0,50263.0
31159,2.0,9132.0,2.3,72291.0
31161,9.0,3273.0,2.9,46159.0
31163,8.0,1772.0,2.8,48735.0
31165,9.0,796.0,1.8,47983.0
31167,9.0,3510.0,2.6,62045.0
31169,9.0,3140.0,2.5,52439.0
31171,9.0,414.0,5.1,51401.0
31173,8.0,2821.0,6.9,48891.0
31175,9.0,2411.0,2.7,47981.0
31177,2.0,10808.0,2.4,75197.0
31179,6.0,5666.0,2.5,57655.0
31181,9.0,1950.0,2.7,49518.0
31183,9.0,496.0,2.4,50207.0
31185,6.0,7793.0,2.5,59749.0
32001,6.0,12057.0,5.7,56335.0
32003,1.0,732863.0,4.2,62131.0
32005,4.0,21882.0,3.8,76296.0
32007,5.0,24401.0,3.6,83287.0
32009,9.0,513.0,8.0,50675.0
32011,9.0,800.0,3.0,71541.0
32013,7.0,7849.0,4.5,73106.0
32015,7.0,2868.0,5.3,81239.0
32017,8.0,1666.0,4.6,58782.0
32019,4.0,18035.0,5.4,59406.0
32021,7.0,2364.0,7.7,43771.0
32023,4.0,14139.0,6.3,48490.0
32027,9.0,2573.0,4.1,58562.0
32029,2.0,2011.0,2.9,88003.0
32031,2.0,196275.0,3.4,71733.0
32033,7.0,3798.0,3.8,60086.0
32510,3.0,26686.0,3.4,58126.0
33001,4.0,30857.0,2.4,68752.0
33003,6.0,23568.0,2.7,64495.0
33005,4.0,39785.0,2.6,65326.0
33007,7.0,17084.0,3.6,49156.0
33009,5.0,44717.0,2.4,62468.0
33011,2.0,211924.0,2.5,82862.0
33013,4.0,74558.0,2.4,75800.0
33015,1.0,160058.0,3.0,91416.0
33017,1.0,61624.0,2.7,71486.0
33019,7.0,21626.0,2.5,63518.0
34001,2.0,128980.0,4.6,62678.0
34003,1.0,469010.0,3.1,107971.0
34005,1.0,221369.0,3.1,88443.0
34007,1.0,254250.0,3.8,73168.0
34009,3.0,55536.0,6.4,66565.0
34011,3.0,65531.0,5.8,54179.0
34013,1.0,365927.0,4.5,64522.0
34015,1.0,134834.0,3.6,87996.0
34017,1.0,297595.0,4.8,77738.0
34019,1.0,67939.0,2.3,117275.0
34021,2.0,180170.0,3.2,79475.0
34023,1.0,401450.0,3.3,92770.0
34025,1.0,318347.0,3.2,102579.0
34027,1.0,261228.0,2.6,116328.0
34029,1.0,232237.0,3.7,75627.0
34031,1.0,236190.0,4.6,76039.0
34033,1.0,31544.0,3.8,68146.0
34035,1.0,165639.0,2.6,112722.0
34037,1.0,79520.0,2.9,100281.0
34039,1.0,264668.0,3.9,79953.0
34041,2.0,55676.0,2.9,83998.0
35001,2.0,287376.0,4.1,56148.0
35003,9.0,1447.0,6.8,37190.0
35005,5.0,25634.0,5.7,43687.0
35006,6.0,9907.0,6.9,40436.0
35007,7.0,6927.0,5.1,42754.0
35009,5.0,18623.0,4.7,45623.0
35011,9.0,958.0,4.8,34746.0
35013,3.0,75962.0,6.2,43618.0
35015,5.0,23123.0,5.7,63671.0
35017,7.0,12772.0,5.9,43175.0
35019,7.0,1781.0,7.4,36554.0
35021,9.0,413.0,4.4,38162.0
35023,9.0,2615.0,6.9,37322.0
35025,5.0,22501.0,5.3,63012.0
35027,7.0,9586.0,4.3,47254.0
35028,6.0,10433.0,3.1,122001.0
35029,6.0,10686.0,15.8,32544.0
35031,5.0,24414.0,6.7,36404.0
35033,9.0,1958.0,10.7,36968.0
35035,4.0,24229.0,5.4,43135.0
35037,7.0,4415.0,5.0,34596.0
35039,4.0,18840.0,6.2,44579.0
35041,7.0,7981.0,4.5,44928.0
35043,2.0,43295.0,4.3,71118.0
35045,3.0,49327.0,5.8,46201.0
35047,6.0,12497.0,5.9,36986.0
35049,3.0,70259.0,3.7,61791.0
35051,6.0,5257.0,4.5,33661.0
35053,6.0,7911.0,5.1,39582.0
35055,7.0,15492.0,6.8,43032.0
35057,2.0,7532.0,5.1,39532.0
35059,9.0,2046.0,3.8,38221.0
35061,2.0,29954.0,4.7,54867.0
36001,2.0,154389.0,3.3,69408.0
36003,7.0,22711.0,4.9,49411.0
36005,1.0,485706.0,7.1,41470.0
36007,2.0,97978.0,3.6,52179.0
36009,4.0,40965.0,4.5,50783.0
36011,4.0,40294.0,3.9,58055.0
36013,4.0,67900.0,4.0,50143.0
36015,3.0,42647.0,4.3,58400.0
36017,6.0,24434.0,4.0,51894.0
36019,5.0,38466.0,4.6,59069.0
36021,6.0,31424.0,3.4,71563.0
36023,4.0,24094.0,4.3,55143.0
36025,6.0,22124.0,4.1,51038.0
36027,1.0,138799.0,3.2,84564.0
36029,1.0,466753.0,4.2,60620.0
36031,6.0,18486.0,4.8,55091.0
36033,7.0,22151.0,5.7,48943.0
36035,4.0,26258.0,4.6,50061.0
36037,4.0,32509.0,3.9,62570.0
36039,6.0,22550.0,4.5,54746.0
36041,8.0,2855.0,5.5,60148.0
36043,2.0,31620.0,4.2,55778.0
36045,3.0,44876.0,5.9,53829.0
36047,1.0,1040727.0,6.4,66501.0
36049,6.0,12669.0,5.1,56599.0
36051,1.0,32874.0,4.0,60268.0
36053,2.0,34954.0,3.8,61713.0
36055,1.0,376118.0,3.5,62159.0
36057,4.0,23584.0,4.8,52092.0
36059,1.0,675516.0,3.3,117767.0
36061,1.0,853715.0,5.1,93007.0
36063,1.0,109672.0,4.7,56371.0
36065,2.0,110679.0,3.9,56516.0
36067,2.0,230067.0,3.5,61597.0
36069,1.0,54445.0,3.5,66754.0
36071,1.0,161703.0,3.4,83188.0
36073,1.0,20255.0,4.6,53115.0
36075,2.0,58570.0,4.7,57640.0
36077,7.0,29655.0,4.2,52414.0
36079,1.0,52159.0,2.9,105600.0
36081,1.0,1062379.0,5.3,72975.0
36083,2.0,80621.0,3.6,70688.0
36085,1.0,216807.0,5.1,86624.0
36087,1.0,144398.0,3.3,99831.0
36089,4.0,48815.0,5.7,51742.0
36091,2.0,110405.0,3.3,89071.0
36093,2.0,72405.0,3.5,64960.0
36095,2.0,15156.0,4.2,58927.0
36097,6.0,9375.0,4.5,52215.0
36099,6.0,16382.0,4.1,51064.0
36101,4.0,47928.0,4.1,53167.0
36103,1.0,733284.0,3.4,105241.0
36105,4.0,33050.0,4.3,58851.0
36107,2.0,26465.0,3.4,60699.0
36109,3.0,50666.0,3.3,59176.0
