fips,rural_urban_continuum_code_2013,civilian_labor_force_2000,unemployment_rate_2000,median_household_income_2019
36111,3.0,88281.0,3.5,64090.0
36113,3.0,33234.0,4.1,63240.0
36115,3.0,30056.0,3.7,56897.0
36117,1.0,48843.0,3.8,61989.0
36119,1.0,462283.0,3.4,101741.0
36121,6.0,20283.0,4.7,58214.0
36123,1.0,12085.0,3.7,60612.0
37001,3.0,69404.0,3.2,57963.0
37003,2.0,19388.0,2.8,54960.0
37005,9.0,5641.0,6.0,41420.0
37007,6.0,11019.0,5.3,40826.0
37009,7.0,12503.0,5.1,41542.0
37011,8.0,7944.0,4.0,45823.0
37013,6.0,20693.0,6.1,49410.0
37015,7.0,8384.0,7.1,37899.0
37017,6.0,14682.0,6.1,42260.0
37019,2.0,35477.0,4.5,63712.0
37021,2.0,107737.0,3.1,55448.0
37023,2.0,46301.0,3.6,47890.0
37025,1.0,72014.0,3.0,72071.0
37027,2.0,42442.0,2.9,48512.0
37029,8.0,3317.0,3.0,69610.0
37031,4.0,29617.0,4.2,60058.0
37033,8.0,10889.0,3.8,51240.0
37035,2.0,80294.0,2.8,53688.0
37037,2.0,26835.0,2.8,70258.0
37039,9.0,11475.0,6.5,42764.0
37041,6.0,6489.0,4.0,47126.0
37043,9.0,4036.0,4.1,47116.0
37045,4.0,49013.0,5.0,46012.0
37047,6.0,23528.0,7.7,39531.0
37049,3.0,38592.0,4.2,53372.0
37051,2.0,119314.0,4.5,46599.0
37053,1.0,9220.0,2.8,70699.0
37055,4.0,18782.0,4.3,63033.0
37057,2.0,79630.0,3.3,53924.0
37059,2.0,18442.0,4.2,63828.0
37061,6.0,23428.0,4.3,44929.0
37063,2.0,122239.0,3.0,65541.0
37065,3.0,25077.0,5.9,40784.0
37067,2.0,161821.0,3.2,53054.0
37069,1.0,24426.0,3.3,57371.0
37071,1.0,100086.0,5.5,56542.0
37073,1.0,4655.0,3.4,54204.0
37075,9.0,3815.0,6.6,45813.0
37077,4.0,22522.0,4.4,54300.0
37079,8.0,8609.0,4.7,44648.0
37081,2.0,233168.0,3.3,55820.0
37083,4.0,22933.0,6.1,38727.0
37085,4.0,42309.0,3.8,55619.0
37087,2.0,25889.0,3.9,51612.0
37089,2.0,42232.0,3.0,61651.0
37091,6.0,9517.0,5.2,42374.0
37093,2.0,14490.0,5.7,48420.0
37095,9.0,2868.0,5.7,43112.0
37097,1.0,65973.0,3.5,68308.0
37099,6.0,17210.0,3.9,47759.0
37101,1.0,64088.0,2.9,62835.0
37103,3.0,4672.0,4.6,46275.0
37105,4.0,24634.0,4.0,53114.0
37107,4.0,27770.0,5.3,39947.0
37109,1.0,34807.0,3.8,70479.0
37111,6.0,21433.0,4.3,46370.0
37113,7.0,14124.0,3.9,46279.0
37115,2.0,9381.0,3.8,50062.0
37117,6.0,11813.0,7.0,39413.0
37119,1.0,395941.0,3.0,69455.0
37121,7.0,7775.0,4.5,47675.0
37123,6.0,12765.0,3.9,46497.0
37125,4.0,34637.0,3.6,63942.0
37127,3.0,43535.0,4.6,50902.0
37129,2.0,87717.0,3.7,57252.0
37131,9.0,8701.0,5.5,39777.0
37133,3.0,53232.0,4.4,50645.0
37135,2.0,64850.0,2.5,74314.0
37137,3.0,5424.0,4.1,52522.0
37139,4.0,15435.0,3.8,51245.0
37141,2.0,19462.0,4.1,60405.0
37143,8.0,4778.0,3.9,50804.0
37145,2.0,18166.0,4.4,54553.0
37147,3.0,69930.0,4.2,52961.0
37149,8.0,8501.0,3.6,53405.0
37151,2.0,72356.0,3.4,50129.0
37153,5.0,20906.0,5.4,40518.0
37155,4.0,53652.0,6.8,36366.0
37157,2.0,46167.0,4.8,44686.0
37159,1.0,65551.0,4.5,52051.0
37161,4.0,31014.0,5.9,44547.0
37163,6.0,28856.0,3.5,45997.0
37165,6.0,15740.0,6.4,39197.0
37167,6.0,29853.0,3.9,58303.0
37169,2.0,23943.0,3.5,52356.0
37171,4.0,37000.0,4.1,48637.0
37173,8.0,6200.0,8.9,46075.0
37175,6.0,13403.0,3.3,55628.0
37177,9.0,1882.0,7.3,37680.0
37179,1.0,67255.0,2.8,86138.0
37181,4.0,20260.0,6.9,40450.0
37183,1.0,366355.0,2.4,84377.0
37185,8.0,8138.0,6.1,37027.0
37187,7.0,5969.0,5.4,40157.0
37189,5.0,23251.0,2.9,51630.0
37191,3.0,50945.0,4.0,45634.0
37193,6.0,34020.0,3.6,45250.0
37195,4.0,37230.0,5.6,42414.0
37197,2.0,19081.0,3.6,50929.0
37199,8.0,8516.0,3.7,47664.0
38001,9.0,1317.0,2.7,55880.0
38003,6.0,6029.0,3.2,60689.0
38005,9.0,2618.0,6.0,45709.0
38007,9.0,486.0,2.5,69528.0
38009,9.0,3484.0,3.8,62904.0
38011,9.0,1802.0,2.1,65411.0
38013,9.0,1054.0,2.9,67545.0
38015,3.0,40143.0,2.3,73565.0
38017,3.0,75396.0,2.1,63977.0
38019,9.0,2358.0,3.4,63484.0
38021,9.0,3065.0,2.1,57490.0
38023,9.0,1067.0,2.9,61506.0
38025,9.0,1765.0,3.2,75723.0
38027,9.0,1364.0,4.2,54465.0
38029,8.0,2081.0,4.2,53073.0
38031,9.0,1959.0,2.9,54917.0
38033,9.0,912.0,3.1,58370.0
38035,3.0,35959.0,2.8,57388.0
38037,8.0,1365.0,3.1,41841.0
38039,9.0,1372.0,2.5,56527.0
38041,9.0,1258.0,3.0,54600.0
38043,8.0,1305.0,4.6,50570.0
38045,9.0,2289.0,2.8,56059.0
38047,9.0,1045.0,2.8,51496.0
38049,9.0,2815.0,4.9,59661.0
38051,9.0,1562.0,2.9,47349.0
38053,9.0,2681.0,3.1,86890.0
38055,8.0,4562.0,4.7,67453.0
38057,7.0,4499.0,4.3,83341.0
38059,3.0,13865.0,3.0,68051.0
38061,9.0,3021.0,4.7,69040.0
38063,8.0,1823.0,3.8,56098.0
38065,3.0,1128.0,4.2,72919.0
38067,9.0,4690.0,5.2,59970.0
38069,7.0,2196.0,3.4,56753.0
38071,7.0,6191.0,3.4,60710.0
38073,8.0,3101.0,2.4,66422.0
38075,9.0,1306.0,2.5,84986.0
38077,6.0,9383.0,2.7,62837.0
38079,9.0,5233.0,9.5,45296.0
38081,9.0,2351.0,2.4,67551.0
38083,9.0,791.0,5.2,58725.0
38085,3.0,1264.0,5.6,37133.0
38087,9.0,426.0,2.6,52695.0
38089,7.0,12323.0,2.8,68759.0
38091,8.0,1175.0,2.0,67661.0
38093,7.0,11850.0,2.5,60297.0
38095,9.0,1441.0,2.8,53024.0
38097,8.0,4270.0,2.9,69443.0
38099,6.0,6459.0,3.6,59153.0
38101,5.0,27985.0,3.2,68634.0
38103,9.0,2352.0,4.0,56167.0
38105,7.0,10532.0,2.9,84606.0
39001,6.0,12554.0,7.6,43145.0
39003,3.0,51480.0,4.7,58271.0
39005,4.0,27040.0,4.3,52554.0
39007,4.0,50443.0,5.2,47388.0
39009,4.0,27718.0,5.7,43621.0
39011,4.0,25081.0,3.6,64227.0
39013,3.0,31012.0,6.6,50166.0
39015,1.0,20613.0,5.5,58441.0
39017,1.0,173019.0,3.9,68611.0
39019,2.0,14140.0,4.7,56999.0
39021,6.0,20477.0,3.9,62077.0
39023,3.0,72210.0,4.7,50832.0
39025,1.0,95185.0,3.9,68724.0
39027,6.0,21848.0,3.8,52870.0
39029,4.0,54229.0,5.2,52693.0
39031,6.0,18190.0,4.7,49679.0
39033,4.0,23451.0,4.6,49484.0
39035,1.0,685192.0,3.0,52503.0
39037,6.0,27823.0,4.3,56824.0
39039,4.0,21190.0,4.0,60918.0
39041,1.0,62552.0,2.9,110252.0
39043,4.0,42059.0,4.6,60790.0
39045,1.0,65419.0,3.5,71782.0
39047,6.0,14907.0,4.2,51023.0
39049,1.0,591995.0,3.4,64648.0
39051,2.0,22633.0,4.3,64334.0
39053,6.0,13338.0,7.4,48094.0
39055,1.0,48654.0,2.3,79865.0
39057,2.0,76112.0,4.0,69709.0
39059,6.0,18681.0,6.8,48283.0
39061,1.0,427511.0,4.0,60251.0
39063,4.0,38875.0,3.6,62720.0
39065,6.0,15706.0,4.4,51155.0
39067,6.0,7176.0,5.6,50137.0
39069,6.0,15234.0,4.6,61351.0
39071,6.0,19540.0,4.7,47126.0
39073,1.0,13151.0,6.7,51016.0
39075,7.0,17699.0,3.1,62596.0
39077,4.0,30662.0,5.9,56704.0
39079,7.0,14456.0,6.3,50671.0
39081,3.0,31703.0,6.2,47652.0
39083,4.0,27368.0,4.5,59957.0
39085,1.0,127880.0,2.5,65040.0
39087,2.0,26156.0,7.9,46433.0
39089,1.0,77278.0,3.9,66321.0
39091,6.0,24096.0,3.9,60624.0
39093,1.0,146990.0,3.0,59201.0
39095,2.0,226787.0,4.9,49924.0
39097,1.0,19295.0,3.7,65696.0
39099,2.0,120087.0,5.5,48018.0
39101,4.0,31706.0,4.5,51479.0
39103,1.0,84092.0,2.4,78540.0
39105,6.0,9834.0,7.8,43754.0
39107,7.0,21673.0,4.4,67075.0
39109,2.0,53782.0,3.8,63524.0
39111,8.0,6342.0,7.6,48231.0
39113,2.0,278871.0,4.3,54704.0
39115,6.0,6601.0,7.2,46883.0
39117,1.0,16408.0,4.1,59498.0
39119,4.0,42027.0,5.6,52105.0
39121,7.0,5649.0,6.9,50788.0
39123,4.0,21365.0,5.5,63352.0
39125,6.0,10467.0,4.1,58100.0
39127,1.0,16117.0,5.7,51875.0
39129,1.0,23829.0,4.3,63931.0
39131,7.0,11433.0,7.4,46255.0
39133,2.0,84524.0,4.2,57439.0
39135,6.0,21858.0,4.1,62128.0
39137,6.0,18240.0,3.5,73454.0
39139,3.0,63156.0,5.5,51883.0
39141,4.0,33458.0,5.5,54728.0
39143,4.0,32734.0,4.5,58415.0
39145,4.0,32049.0,7.8,45410.0
39147,4.0,30877.0,4.6,55664.0
39149,4.0,25487.0,4.2,64304.0
39151,2.0,192444.0,4.5,55623.0
39153,2.0,279598.0,4.5,57753.0
39155,2.0,107358.0,5.4,47966.0
39157,4.0,46348.0,4.5,54150.0
39159,1.0,22135.0,3.3,91597.0
39161,6.0,15620.0,4.5,55361.0
39163,8.0,5440.0,7.4,46301.0
39165,1.0,83317.0,3.6,91645.0
39167,4.0,31278.0,5.9,52565.0
39169,4.0,58739.0,3.6,58747.0
39171,6.0,21211.0,3.8,54239.0
39173,2.0,66138.0,3.8,64723.0
39175,7.0,12350.0,4.3,61733.0
40001,6.0,9187.0,3.5,39589.0
40003,9.0,2609.0,2.9,57497.0
40005,9.0,5175.0,3.5,41872.0
40007,9.0,2933.0,2.3,55397.0
40009,7.0,8613.0,3.1,50512.0
40011,6.0,4788.0,2.7,50574.0
40013,6.0,16718.0,2.9,44074.0
40015,6.0,12121.0,3.7,45755.0
40017,1.0,46479.0,2.3,75111.0
40019,5.0,20849.0,3.7,51895.0
40021,6.0,18784.0,3.1,45544.0
40023,7.0,6052.0,4.7,37131.0
40025,9.0,1597.0,2.2,47602.0
40027,1.0,111103.0,2.2,64706.0
40029,9.0,2487.0,4.2,41273.0
40031,3.0,43170.0,3.5,51184.0
40033,3.0,2856.0,3.1,46450.0
40035,6.0,6909.0,3.5,42978.0
40037,2.0,31863.0,3.1,54737.0
40039,7.0,13219.0,2.4,51803.0
40041,6.0,15941.0,3.5,44602.0
40043,9.0,2269.0,2.6,56316.0
40045,9.0,2103.0,2.6,54013.0
40047,5.0,28021.0,2.7,58381.0
40049,6.0,12457.0,3.4,46786.0
40051,1.0,21930.0,2.8,63647.0
40053,9.0,2561.0,2.4,60303.0
40055,7.0,2261.0,3.9,38641.0
40057,9.0,1432.0,2.7,37988.0
40059,9.0,1911.0,2.1,40265.0
40061,6.0,5083.0,4.3,41643.0
40063,7.0,5536.0,5.1,37631.0
40065,7.0,11869.0,2.9,48430.0
40067,8.0,2827.0,3.5,39785.0
40069,9.0,4520.0,3.5,41805.0
40071,5.0,21958.0,4.2,48522.0
40073,6.0,7158.0,2.2,68839.0
40075,6.0,4585.0,2.7,39788.0
40077,7.0,4416.0,4.6,42014.0
40079,2.0,20664.0,4.2,42378.0
40081,1.0,14844.0,2.9,51012.0
40083,1.0,16955.0,2.5,66625.0
40085,9.0,4201.0,3.5,51481.0
40087,1.0,13807.0,2.5,75009.0
40089,7.0,14795.0,4.7,40803.0
40091,6.0,7905.0,4.5,40614.0
40093,9.0,3991.0,2.3,59690.0
40095,6.0,5699.0,3.6,45005.0
40097,6.0,17949.0,3.2,49293.0
40099,7.0,6000.0,3.4,50965.0
40101,4.0,28854.0,3.8,43392.0
40103,6.0,5724.0,2.3,56307.0
40105,6.0,4850.0,3.3,47456.0
40107,6.0,4522.0,3.8,39265.0
40109,1.0,325715.0,2.8,56272.0
40111,2.0,17049.0,4.3,41725.0
40113,2.0,20773.0,3.1,50667.0
40115,6.0,15553.0,4.4,41530.0
40117,2.0,7900.0,3.6,47646.0
40119,4.0,36095.0,2.4,43025.0
40121,5.0,17636.0,4.3,47215.0
40123,7.0,16654.0,3.2,49510.0
40125,4.0,30107.0,3.1,52747.0
40127,9.0,4641.0,4.2,37718.0
40129,9.0,1825.0,2.4,59286.0
40131,2.0,36023.0,2.6,67054.0
40133,7.0,10390.0,4.2,40725.0
40135,2.0,17141.0,4.2,43038.0
40137,4.0,19239.0,3.3,47826.0
40139,7.0,10573.0,2.6,56014.0
40141,6.0,3790.0,3.1,41251.0
40143,2.0,295876.0,2.7,57668.0
40145,2.0,29386.0,2.5,65191.0
40147,4.0,22784.0,3.0,62515.0
40149,7.0,5544.0,2.6,50823.0
40151,7.0,4556.0,2.5,40684.0
40153,7.0,9162.0,2.9,73253.0
41001,7.0,7278.0,7.2,48530.0
41003,3.0,41260.0,3.9,69148.0
41005,1.0,187855.0,4.1,80539.0
41007,4.0,17931.0,5.1,59339.0
41009,1.0,22501.0,5.6,72285.0
41011,5.0,27326.0,7.5,49504.0
41013,6.0,8745.0,7.3,58739.0
41015,7.0,8804.0,7.1,51267.0
41017,3.0,61855.0,5.4,71880.0
41019,4.0,46166.0,7.4,48940.0
41021,9.0,1008.0,5.0,61205.0
41023,9.0,3786.0,9.7,49792.0
41025,7.0,3863.0,8.5,39874.0
41027,6.0,11470.0,6.7,68835.0
41029,3.0,90649.0,5.7,56367.0
41031,6.0,8779.0,5.4,52543.0
41033,3.0,31368.0,7.1,47533.0
41035,5.0,29723.0,7.5,53030.0
41037,7.0,3378.0,8.4,47867.0
41039,2.0,169860.0,5.5,57212.0
41041,5.0,21190.0,6.5,52276.0
41043,3.0,51355.0,6.7,61084.0
41045,6.0,13061.0,7.7,42019.0
41047,2.0,144715.0,5.6,64058.0
41049,6.0,5471.0,7.8,59781.0
41051,1.0,379811.0,4.7,72469.0
41053,2.0,33205.0,4.9,69757.0
41055,9.0,888.0,6.3,60035.0
41057,6.0,11551.0,5.3,52298.0
41059,4.0,35921.0,6.2,58286.0
41061,7.0,11991.0,5.6,54264.0
41063,9.0,3502.0,7.6,52106.0
41065,6.0,12561.0,6.2,56993.0
41067,1.0,258489.0,3.9,85665.0
41069,9.0,722.0,7.3,42747.0
41071,1.0,43804.0,5.0,71815.0
42001,3.0,49584.0,3.2,67706.0
42003,1.0,638004.0,4.1,64799.0
42005,1.0,33255.0,5.8,56259.0
42007,1.0,89142.0,4.3,60323.0
42009,6.0,24686.0,5.6,54251.0
42011,2.0,195243.0,4.0,67418.0
42013,3.0,62581.0,4.7,51004.0
42015,6.0,30340.0,3.7,51356.0
42017,1.0,330127.0,3.5,93587.0
42019,1.0,89386.0,4.1,72576.0
42021,3.0,66881.0,6.2,48798.0
42023,7.0,2794.0,6.7,43704.0
42025,2.0,29091.0,5.2,59985.0
42027,3.0,68635.0,3.5,61036.0
42029,1.0,236560.0,3.1,102233.0
42031,6.0,19417.0,5.1,49173.0
42033,4.0,39503.0,5.7,46967.0
42035,4.0,18263.0,5.2,50777.0
42037,3.0,32060.0,5.3,54377.0
42039,4.0,42891.0,5.0,49741.0
42041,2.0,114152.0,3.2,75269.0
42043,2.0,131699.0,3.6,60763.0
42045,1.0,277943.0,3.8,76783.0
42047,7.0,18256.0,4.9,55462.0
42049,2.0,140728.0,4.6,51923.0
42051,1.0,64760.0,5.7,48055.0
42053,9.0,2019.0,7.1,41267.0
42055,3.0,67723.0,3.8,62699.0
42057,8.0,7280.0,3.9,56357.0
42059,6.0,16742.0,6.0,56599.0
42061,6.0,20875.0,6.1,54323.0
42063,4.0,41108.0,5.9,51299.0
42065,7.0,21564.0,5.4,50789.0
42067,6.0,11522.0,4.2,57837.0
42069,2.0,104006.0,4.6,53655.0
42071,2.0,251341.0,2.8,67515.0
42073,4.0,44790.0,5.0,50979.0
42075,3.0,64347.0,3.2,61560.0
42077,2.0,162991.0,3.7,65436.0
42079,2.0,156007.0,5.2,53439.0
42081,3.0,59444.0,4.4,53762.0
42083,7.0,21928.0,4.8,53266.0
42085,2.0,56822.0,5.0,54099.0
42087,4.0,22240.0,4.3,50571.0
42089,3.0,69470.0,4.2,63012.0
42091,1.0,410015.0,3.2,92340.0
42093,3.0,8627.0,3.5,65534.0
42095,2.0,138615.0,3.8,73780.0
42097,4.0,45570.0,4.6,47967.0
42099,2.0,23371.0,3.8,65401.0
42101,1.0,637148.0,5.6,47598.0
42103,1.0,21249.0,3.8,66595.0
42105,9.0,8518.0,4.6,49054.0
42107,4.0,70196.0,5.9,55951.0
42109,7.0,19073.0,3.7,56873.0
42111,4.0,38179.0,5.3,49082.0
42113,8.0,2989.0,4.9,51718.0
42115,6.0,20427.0,4.0,60235.0
42117,6.0,20062.0,4.5,51324.0
42119,4.0,17340.0,3.9,61306.0
42121,4.0,26869.0,5.1,53619.0
42123,6.0,22197.0,3.8,52592.0
42125,1.0,98715.0,4.7,65558.0
42127,6.0,22708.0,4.6,56265.0
42129,1.0,182234.0,4.7,59407.0
42131,2.0,13855.0,4.9,60419.0
42133,2.0,209589.0,3.4,69101.0
44001,1.0,26802.0,3.5,87926.0
44003,1.0,92683.0,3.8,74230.0
44005,1.0,44913.0,3.6,80862.0
44007,1.0,309119.0,4.3,62165.0
44009,1.0,69001.0,3.2,86450.0
45001,6.0,12424.0,3.8,46499.0
45003,2.0,68980.0,3.9,56824.0
45005,6.0,3696.0,5.2,32147.0
45007,2.0,83376.0,3.1,54496.0
45009,7.0,6470.0,5.2,35364.0
45011,6.0,10192.0,5.1,36675.0
45013,3.0,50915.0,3.2,73890.0
45015,2.0,65545.0,3.3,68690.0
45017,2.0,7069.0,3.8,47090.0
45019,2.0,152462.0,3.3,70980.0
45021,4.0,25448.0,4.3,46905.0
45023,1.0,16261.0,5.2,45400.0
45025,6.0,19190.0,4.7,42441.0
45027,6.0,13000.0,5.5,39900.0
45029,6.0,15881.0,3.9,40808.0
45031,3.0,31389.0,4.9,44007.0
45033,6.0,13600.0,6.9,35483.0
45035,2.0,47075.0,3.1,68051.0
45037,2.0,10335.0,3.7,52591.0
45039,2.0,11026.0,5.0,42496.0
45041,3.0,60111.0,4.2,49770.0
45043,4.0,25788.0,5.5,53747.0
45045,2.0,202757.0,2.7,64399.0
45047,4.0,32488.0,4.3,43958.0
45049,6.0,8292.0,4.4,37560.0
45051,2.0,105227.0,3.7,53648.0
45053,3.0,9164.0,3.6,50790.0
45055,2.0,27012.0,3.8,56318.0
45057,1.0,29999.0,3.7,63842.0
45059,2.0,33788.0,3.3,47038.0
45061,6.0,8250.0,5.7,37710.0
45063,2.0,117907.0,2.7,62059.0
45065,8.0,3732.0,6.4,48645.0
45067,6.0,15441.0,9.5,35138.0
45069,6.0,12232.0,6.9,34532.0
45071,6.0,17232.0,4.3,50773.0
45073,4.0,32230.0,3.6,52240.0
45075,4.0,40579.0,5.9,38736.0
45077,2.0,57389.0,3.1,52949.0
45079,2.0,161139.0,3.3,52905.0
45081,2.0,9354.0,3.7,49493.0
45083,2.0,129284.0,3.6,55588.0
45085,3.0,44638.0,4.3,49611.0
45087,2.0,14093.0,5.2,42851.0
45089,6.0,15090.0,7.7,34409.0
45091,1.0,87934.0,3.3,68468.0
46003,9.0,1581.0,2.3,56360.0
46005,7.0,9096.0,2.5,51844.0
46007,9.0,1338.0,3.7,36345.0
46009,9.0,3323.0,2.7,52660.0
46011,5.0,17603.0,2.1,59036.0
46013,5.0,20471.0,2.3,61447.0
46015,9.0,2717.0,2.5,65008.0
46017,9.0,512.0,9.6,26671.0
46019,6.0,4781.0,2.8,50105.0
46021,9.0,929.0,5.5,56043.0
46023,9.0,4012.0,2.8,51340.0
46025,9.0,2135.0,3.7,54158.0
46027,6.0,7380.0,2.1,51039.0
46029,5.0,15510.0,2.5,63442.0
46031,9.0,1386.0,5.7,32848.0
46033,3.0,4169.0,3.0,63665.0
46035,7.0,10318.0,2.3,57367.0
46037,9.0,3040.0,4.1,51516.0
46039,9.0,2512.0,3.2,65217.0
46041,9.0,2269.0,9.2,47640.0
46043,9.0,1736.0,2.2,56030.0
46045,9.0,2137.0,2.3,59905.0
46047,6.0,3537.0,3.8,49965.0
46049,9.0,1284.0,2.5,49198.0
46051,7.0,4147.0,3.1,60057.0
46053,9.0,2431.0,3.0,42868.0
46055,8.0,1263.0,1.8,50747.0
46057,9.0,2786.0,2.6,60864.0
46059,9.0,2042.0,2.1,56239.0
46061,8.0,1588.0,2.1,78478.0
46063,9.0,763.0,2.6,55482.0
46065,7.0,9631.0,2.0,66952.0
46067,8.0,3972.0,2.6,59336.0
46069,9.0,853.0,2.6,63454.0
46071,8.0,1156.0,4.3,37879.0
46073,9.0,1234.0,2.4,52162.0
46075,9.0,760.0,2.1,52650.0
46077,9.0,3037.0,2.6,61992.0
46079,6.0,6547.0,2.5,63946.0
46081,6.0,11535.0,2.9,53902.0
46083,3.0,14499.0,1.7,86235.0
46085,9.0,1929.0,4.1,47813.0
46087,3.0,2983.0,2.2,62535.0
46089,9.0,1328.0,2.9,43243.0
46091,9.0,2226.0,3.7,59103.0
46093,3.0,12258.0,2.4,59981.0
46095,9.0,857.0,3.9,36489.0
46097,8.0,1497.0,2.7,52230.0
46099,3.0,88926.0,2.0,63162.0
46101,8.0,3722.0,3.8,61029.0
46102,6.0,2849.0,8.7,34078.0
46103,3.0,48821.0,2.3,58919.0
46105,8.0,1787.0,2.6,49999.0
46107,9.0,1457.0,2.8,58012.0
46109,9.0,4617.0,3.9,49088.0
46111,9.0,1482.0,2.4,56507.0
46115,9.0,3533.0,3.1,54666.0
46117,9.0,1851.0,1.9,70472.0
46119,9.0,913.0,2.3,61791.0
46121,9.0,2970.0,4.6,34015.0
46123,7.0,3303.0,2.7,50503.0
46125,3.0,4780.0,2.3,63852.0
46127,3.0,7295.0,2.5,83910.0
46129,7.0,2887.0,3.4,51472.0
46135,7.0,11453.0,2.3,60868.0
46137,8.0,755.0,7.8,33508.0
47001,2.0,33787.0,4.1,50973.0
47003,4.0,19597.0,4.5,50539.0
47005,7.0,7318.0,7.3,42322.0
47007,8.0,5104.0,4.0,42730.0
47009,2.0,53929.0,3.5,59368.0
47011,3.0,45320.0,3.5,52534.0
47013,2.0,16049.0,6.0,42500.0
47015,1.0,6359.0,3.5,52960.0
47017,6.0,14217.0,7.7,43258.0
47019,3.0,27618.0,4.7,39964.0
47021,1.0,19514.0,2.7,62786.0
47023,3.0,7619.0,4.0,50769.0
47025,6.0,12590.0,4.9,40116.0
47027,9.0,3696.0,6.4,36694.0
47029,6.0,15564.0,6.3,40528.0
47031,4.0,23515.0,3.9,54931.0
47033,3.0,6823.0,4.6,45642.0
47035,4.0,20366.0,4.9,49142.0
47037,1.0,309163.0,3.1,63846.0
47039,9.0,5672.0,5.3,45215.0
47041,6.0,8590.0,4.6,46407.0
47043,1.0,22120.0,3.5,59126.0
47045,5.0,17995.0,5.1,48770.0
47047,1.0,13976.0,4.4,67345.0
47049,9.0,6854.0,7.3,38608.0
47051,6.0,18718.0,3.8,54319.0
47053,4.0,23210.0,5.3,46384.0
47055,6.0,14888.0,4.3,50847.0
47057,2.0,9682.0,4.5,44929.0
47059,4.0,31596.0,5.7,44975.0
47061,8.0,5660.0,4.9,38447.0
47063,3.0,29524.0,3.9,46842.0
47065,2.0,159432.0,3.2,57802.0
47067,8.0,2650.0,5.0,31938.0
47069,6.0,11025.0,5.1,40989.0
47071,6.0,11630.0,5.3,44510.0
47073,2.0,24494.0,4.1,46602.0
47075,6.0,9269.0,5.5,38950.0
47077,6.0,12826.0,4.9,46826.0
47079,7.0,14757.0,4.8,43159.0
47081,1.0,9787.0,4.0,46176.0
47083,8.0,3673.0,5.8,40915.0
47085,6.0,8882.0,4.9,52121.0
47087,8.0,5062.0,6.2,41749.0
47089,3.0,22414.0,4.2,50332.0
47091,6.0,6914.0,6.6,40219.0
47093,2.0,200887.0,3.0,60316.0
47095,9.0,2546.0,6.1,34059.0
47097,6.0,11201.0,5.1,43545.0
47099,6.0,18967.0,9.2,43448.0
47101,6.0,5266.0,5.4,45874.0
47103,6.0,15769.0,3.5,54558.0
47105,2.0,19462.0,3.5,65226.0
47107,4.0,23534.0,4.4,49836.0
47109,6.0,11729.0,4.4,45469.0
47111,1.0,10186.0,3.7,44334.0
47113,3.0,46664.0,3.6,50401.0
47115,2.0,13039.0,4.4,47675.0
47117,6.0,13954.0,3.5,58151.0
47119,1.0,36764.0,3.5,66434.0
47121,8.0,4869.0,5.1,48334.0
47123,6.0,17383.0,5.3,50506.0
47125,2.0,59351.0,3.7,57606.0
47127,9.0,2912.0,3.1,61804.0
47129,2.0,8000.0,5.0,43952.0
47131,7.0,16261.0,4.2,44061.0
47133,7.0,9602.0,5.3,43636.0
47135,8.0,3484.0,5.1,42939.0
47137,9.0,2267.0,5.0,41860.0
47139,3.0,7480.0,4.4,45922.0
47141,4.0,31760.0,4.3,49083.0
47143,6.0,13313.0,4.6,47599.0
47145,2.0,24702.0,4.2,50561.0
47147,1.0,29566.0,3.5,65790.0
47149,1.0,102559.0,3.0,69614.0
47151,6.0,8622.0,5.1,38750.0
47153,2.0,5327.0,3.8,46876.0
47155,4.0,39506.0,4.9,54476.0
47157,1.0,438974.0,3.8,52659.0
47159,1.0,8898.0,4.3,54570.0
47161,8.0,5500.0,4.8,52177.0
47163,2.0,72772.0,3.7,51303.0
47165,1.0,70403.0,3.2,69391.0
